Outer-Loop Fold #,rank_test_score,mean_test_score,mean_train_score,alpha,degree,gamma,kernel,,std_test_score,std_train_score
0,1,0.569732475,0.59699192,0.03,,0.5,rbf,,0.01255895,0.003201627
0,2,0.569572005,0.601432044,0.03,,0.7,rbf,,0.013492256,0.003248074
0,3,0.569489076,0.603593853,0.01,,0.5,rbf,,0.014745609,0.003245042
0,4,0.569390709,0.597764199,0.05,,0.7,rbf,,0.012274668,0.00319497
0,5,0.569342341,0.597241759,0.01,,0.3,rbf,,0.01337095,0.003212725
0,6,0.569050216,0.59343011,0.05,,0.5,rbf,,0.011765096,0.003087013
0,7,0.568930249,0.595134822,0.07,,0.7,rbf,,0.011637877,0.003115453
0,8,0.568914401,0.601307367,0.05,,0.9,rbf,,0.013108875,0.00322456
0,9,0.568692892,0.605194713,0.03,,0.9,rbf,,0.014600413,0.003199298
0,10,0.56863378,0.598542235,0.07,,0.9,rbf,,0.012188171,0.00318968
0,11,0.568513634,0.602925217,0.05,,1,rbf,,0.013589808,0.003215097
0,12,0.568411821,0.593045184,0.09,,0.7,rbf,,0.011305039,0.00303992
0,13,0.568351641,0.590875962,0.07,,0.5,rbf,,0.011421507,0.002998292
0,14,0.568328719,0.600089186,0.07,,1,rbf,,0.012566384,0.003203256
0,15,0.568197321,0.596341117,0.09,,0.9,rbf,,0.011613933,0.003135966
0,16,0.568148759,0.592135083,0.1,,0.7,rbf,,0.011209432,0.003005827
0,17,0.568120644,0.606929869,0.03,,1,rbf,,0.015179734,0.003159995
0,18,0.567956339,0.595380217,0.1,,0.9,rbf,,0.011416025,0.0031071
0,19,0.567942809,0.597832582,0.09,,1,rbf,,0.011891585,0.00316558
0,20,0.567820173,0.608597305,0.01,,0.7,rbf,,0.015858936,0.003100534
0,21,0.567716514,0.596846698,0.1,,1,rbf,,0.011646685,0.003142516
0,22,0.567694891,0.588854957,0.09,,0.5,rbf,,0.011281928,0.002932144
0,23,0.567382043,0.58797706,0.1,,0.5,rbf,,0.011257413,0.002905341
0,24,0.567226074,0.590285455,0.03,,0.3,rbf,,0.012070783,0.003039661
0,25,0.5665763,0.58870115,0.03,2,1,polynomial,,0.014665352,0.002511369
0,26,0.566520806,0.588219667,0.03,2,0.9,polynomial,,0.014651268,0.002513734
0,27,0.566385182,0.589522745,0.01,2,0.7,polynomial,,0.014811332,0.002532614
0,28,0.566363466,0.587360323,0.05,2,1,polynomial,,0.014452856,0.002501852
0,29,0.566356923,0.588145771,0.01,2,0.5,polynomial,,0.014919435,0.002542503
0,30,0.56614149,0.586738886,0.05,2,0.9,polynomial,,0.014388112,0.002504418
0,31,0.566084894,0.586857392,0.03,2,0.7,polynomial,,0.014595276,0.002520273
0,32,0.566024944,0.613066143,0.01,,0.9,rbf,,0.017212232,0.002954282
0,33,0.566020801,0.586267019,0.07,2,1,polynomial,,0.014194039,0.002494812
0,34,0.565935696,0.586563223,0.05,,0.3,rbf,,0.011655037,0.002929411
0,35,0.565716795,0.585553386,0.07,2,0.9,polynomial,,0.014094827,0.00249818
0,36,0.56567889,0.585339546,0.09,2,1,polynomial,,0.013942853,0.002489878
0,37,0.565665771,0.590274333,0.01,2,0.9,polynomial,,0.015003792,0.002531328
0,38,0.565514949,0.584922764,0.1,2,1,polynomial,,0.013826811,0.002488094
0,39,0.565400995,0.585049083,0.05,2,0.7,polynomial,,0.014208043,0.002513659
0,40,0.565321914,0.584560105,0.09,2,0.9,polynomial,,0.013830135,0.002494655
0,41,0.565136728,0.584116704,0.1,2,0.9,polynomial,,0.013712618,0.002493742
0,42,0.565126599,0.615115941,0.01,,1,rbf,,0.018019595,0.002882611
0,43,0.565125052,0.590538951,0.01,2,1,polynomial,,0.015254464,0.002534719
0,44,0.565036536,0.5839901,0.07,,0.3,rbf,,0.011519354,0.002847594
0,45,0.565027667,0.58457955,0.03,2,0.5,polynomial,,0.014458569,0.002535685
0,46,0.564960232,0.585063984,0.01,2,0.3,polynomial,,0.015049284,0.002562575
0,47,0.564819924,0.58366292,0.07,2,0.7,polynomial,,0.01387661,0.002513294
0,48,0.564326941,0.582008126,0.09,,0.3,rbf,,0.011524443,0.002784433
0,49,0.564315696,0.582530529,0.09,2,0.7,polynomial,,0.013618803,0.002517092
0,50,0.564084215,0.582031149,0.1,2,0.7,polynomial,,0.013512709,0.002519933
0,51,0.564075262,0.582403467,0.05,2,0.5,polynomial,,0.014021633,0.002547479
0,52,0.564013382,0.581159458,0.1,,0.3,rbf,,0.011559284,0.002758327
0,53,0.563330638,0.580807822,0.07,2,0.5,polynomial,,0.013728887,0.002566076
0,54,0.563004337,0.603825135,0.01,4,0.3,polynomial,,0.015293161,0.003039423
0,55,0.562848547,0.580412619,0.03,2,0.3,polynomial,,0.014380346,0.002624912
0,56,0.562693911,0.579525581,0.09,2,0.5,polynomial,,0.013526271,0.002583842
0,57,0.56240119,0.57896145,0.1,2,0.5,polynomial,,0.013448032,0.002591423
0,58,0.562243683,0.600342166,0.09,5,0.3,polynomial,,0.015782183,0.003071486
0,59,0.562216791,0.601505791,0.07,5,0.3,polynomial,,0.015498447,0.003079041
0,60,0.562193206,0.599849317,0.1,5,0.3,polynomial,,0.015897398,0.003066189
0,61,0.561849763,0.603065542,0.05,5,0.3,polynomial,,0.015141859,0.003078189
0,62,0.561761909,0.603776376,0.05,4,0.5,polynomial,,0.015439954,0.003010008
0,63,0.561595142,0.577860891,0.05,2,0.3,polynomial,,0.014037186,0.002675595
0,64,0.561471513,0.602263548,0.07,4,0.5,polynomial,,0.015924468,0.00301099
0,65,0.561463433,0.606157806,0.03,4,0.5,polynomial,,0.014988951,0.002992345
0,66,0.561326627,0.599213955,0.03,4,0.3,polynomial,,0.016851661,0.002974247
0,67,0.561314606,0.581797141,0.01,,0.1,rbf,,0.014645607,0.002825301
0,68,0.561078897,0.601133624,0.09,4,0.5,polynomial,,0.016342414,0.003003217
0,69,0.560967712,0.59486554,0.01,5,0.1,polynomial,,0.017241162,0.002947182
0,70,0.560877615,0.600654562,0.1,4,0.5,polynomial,,0.016523791,0.002997463
0,71,0.560588355,0.605659911,0.1,4,0.7,polynomial,,0.015030396,0.002967867
0,72,0.560569724,0.575965597,0.07,2,0.3,polynomial,,0.013849922,0.002695964
0,73,0.560471544,0.605519259,0.03,5,0.3,polynomial,,0.014793987,0.003055811
0,74,0.560382973,0.606185883,0.09,4,0.7,polynomial,,0.014975115,0.002962101
0,75,0.560283111,0.575486566,0.03,,0.1,rbf,,0.01380855,0.002720718
0,76,0.560058033,0.596830089,0.05,4,0.3,polynomial,,0.017519659,0.002913706
0,77,0.560007772,0.57595253,0.01,2,0.1,polynomial,,0.015337839,0.002822197
0,78,0.559636194,0.574376234,0.09,2,0.3,polynomial,,0.013751708,0.002697265
0,79,0.559566371,0.607471878,0.07,4,0.7,polynomial,,0.015113519,0.002947959
0,80,0.559317323,0.572186276,0.05,,0.1,rbf,,0.013584167,0.00266993
0,81,0.559253595,0.58259774,0.01,3,0.1,polynomial,,0.017112692,0.002701312
0,82,0.559188954,0.573652158,0.1,2,0.3,polynomial,,0.013724993,0.002693631
0,83,0.559166245,0.595064555,0.07,4,0.3,polynomial,,0.017726114,0.002867458
0,84,0.558996276,0.589084274,0.01,4,0.1,polynomial,,0.017702139,0.002782489
0,85,0.558851735,0.594732537,0.01,3,0.3,polynomial,,0.019738302,0.002753995
0,86,0.558796806,0.589675121,0.03,3,0.3,polynomial,,0.018717613,0.002724546
0,87,0.558595198,0.586903695,0.05,3,0.3,polynomial,,0.017849323,0.002688254
0,88,0.558494977,0.593612255,0.09,4,0.3,polynomial,,0.017724348,0.002828978
0,89,0.558391505,0.584928585,0.07,3,0.3,polynomial,,0.017138002,0.002650073
0,90,0.558290899,0.603610908,0.01,3,0.7,polynomial,,0.019558778,0.003021275
0,91,0.558245186,0.569659084,0.07,,0.1,rbf,,0.013644762,0.002645221
0,92,0.558214163,0.592964742,0.1,4,0.3,polynomial,,0.017682516,0.002811368
0,93,0.558200902,0.583385812,0.09,3,0.3,polynomial,,0.016554831,0.002616034
0,94,0.558109373,0.582723305,0.1,3,0.3,polynomial,,0.016303404,0.002600803
0,95,0.558109137,0.59998856,0.01,3,0.5,polynomial,,0.020527058,0.002917899
0,96,0.558055714,0.576710317,0.03,3,0.1,polynomial,,0.015679743,0.002666648
0,97,0.557947532,0.588199163,0.03,5,0.1,polynomial,,0.01706619,0.002849336
0,98,0.557616111,0.589516446,0.1,3,0.5,polynomial,,0.019121707,0.002679171
0,99,0.557615106,0.590095262,0.09,3,0.5,polynomial,,0.019355892,0.002688718
0,100,0.557589257,0.591416224,0.07,3,0.5,polynomial,,0.019860666,0.0027081
0,101,0.557568975,0.582125387,0.03,4,0.1,polynomial,,0.016598654,0.002654293
0,102,0.557526939,0.593067769,0.05,3,0.5,polynomial,,0.020406046,0.002729614
0,103,0.557509381,0.609269315,0.05,4,0.7,polynomial,,0.016587093,0.002929801
0,104,0.557477613,0.595386542,0.03,3,0.5,polynomial,,0.020904384,0.002766471
0,105,0.557456259,0.603059151,0.03,3,1,polynomial,,0.020243102,0.00298449
0,106,0.557355436,0.601856018,0.03,3,0.9,polynomial,,0.02078542,0.002960905
0,107,0.557126441,0.567510791,0.09,,0.1,rbf,,0.013846448,0.002637776
0,108,0.557108614,0.606547105,0.01,3,0.9,polynomial,,0.017676654,0.003031337
0,109,0.55706936,0.599053808,0.03,3,0.7,polynomial,,0.021423278,0.002874383
0,110,0.557063482,0.573599824,0.05,3,0.1,polynomial,,0.015120223,0.002651743
0,111,0.556991843,0.578751,0.05,4,0.1,polynomial,,0.015704808,0.002579212
0,112,0.556813102,0.600880948,0.05,3,1,polynomial,,0.021415758,0.002926371
0,113,0.556791067,0.584453991,0.05,5,0.1,polynomial,,0.01642332,0.002733282
0,114,0.556661769,0.596841827,0.05,3,0.7,polynomial,,0.021705628,0.002800855
0,115,0.556652994,0.599677457,0.05,3,0.9,polynomial,,0.021715845,0.002890418
0,116,0.556580921,0.593651121,0.1,3,0.7,polynomial,,0.021184496,0.002725989
0,117,0.556565826,0.59415713,0.09,3,0.7,polynomial,,0.021331519,0.002736004
0,118,0.556563203,0.595329535,0.07,3,0.7,polynomial,,0.021586176,0.002761343
0,119,0.556560748,0.56653058,0.1,,0.1,rbf,,0.013976574,0.002638696
0,120,0.556526608,0.576472087,0.07,4,0.1,polynomial,,0.015138261,0.002536395
0,121,0.556334194,0.5994195,0.07,3,1,polynomial,,0.021988766,0.002878699
0,122,0.55625656,0.598204547,0.07,3,0.9,polynomial,,0.022092009,0.00284046
0,123,0.556115848,0.581824607,0.07,5,0.1,polynomial,,0.01584421,0.002641059
0,124,0.556069434,0.574704381,0.09,4,0.1,polynomial,,0.014784939,0.002510252
0,125,0.556045494,0.597078553,0.09,3,0.9,polynomial,,0.022208098,0.002804813
0,126,0.556027347,0.598305536,0.09,3,1,polynomial,,0.022274231,0.002841805
0,127,0.556019635,0.57121517,0.07,3,0.1,polynomial,,0.014879379,0.002638205
0,128,0.555982237,0.596598633,0.1,3,0.9,polynomial,,0.022209628,0.002790623
0,129,0.555920017,0.597831808,0.1,3,1,polynomial,,0.02235034,0.002826538
0,130,0.555836129,0.573936585,0.1,4,0.1,polynomial,,0.014662935,0.002501064
0,131,0.555661046,0.56889046,0.03,2,0.1,polynomial,,0.015146249,0.002753209
0,132,0.55563247,0.579799081,0.09,5,0.1,polynomial,,0.015372292,0.002572829
0,133,0.555498296,0.607866261,0.01,3,1,polynomial,,0.016669066,0.00302441
0,134,0.555428202,0.578936486,0.1,5,0.1,polynomial,,0.01517435,0.002545768
0,135,0.554943933,0.569167079,0.09,3,0.1,polynomial,,0.014784013,0.002628326
0,136,0.554609716,0.61018043,0.1,4,0.9,polynomial,,0.01935223,0.002897601
0,137,0.554402055,0.568224278,0.1,3,0.1,polynomial,,0.014767778,0.002625105
0,138,0.553847782,0.611948058,0.01,4,0.5,polynomial,,0.02210348,0.002940577
0,139,0.553253828,0.610782092,0.09,4,0.9,polynomial,,0.021327843,0.002891929
0,140,0.552358502,0.564208141,0.05,2,0.1,polynomial,,0.015197311,0.002686299
0,141,0.551148,0.612152682,0.03,4,0.7,polynomial,,0.025439541,0.00290284
0,142,0.55078458,0.611519726,0.01,5,0.3,polynomial,,0.021341524,0.002941381
0,143,0.550763179,0.609123223,0.1,5,0.5,polynomial,,0.017766197,0.002941906
0,144,0.549733779,0.560603575,0.07,2,0.1,polynomial,,0.015265371,0.002673162
0,145,0.549153687,0.609757799,0.09,5,0.5,polynomial,,0.019636594,0.0029284
0,146,0.54907903,0.612241201,0.07,4,0.9,polynomial,,0.028183685,0.002877771
0,147,0.548111544,0.612294006,0.1,4,1,polynomial,,0.029545281,0.002867877
0,148,0.547590032,0.557693679,0.09,2,0.1,polynomial,,0.015352673,0.002689619
0,149,0.546654421,0.556430767,0.1,2,0.1,polynomial,,0.015405073,0.002703516
0,150,0.545804952,0.612916597,0.09,4,1,polynomial,,0.033664816,0.002861271
0,151,0.544384301,0.611306097,0.07,5,0.5,polynomial,,0.026359189,0.002892797
0,152,0.540979641,0.614230731,0.05,4,0.9,polynomial,,0.042743695,0.002854695
0,153,0.539019069,0.614412162,0.07,4,1,polynomial,,0.046120504,0.002843058
0,154,0.535409831,0.613446165,0.05,5,0.5,polynomial,,0.041259043,0.002837804
0,155,0.526724336,0.616418154,0.05,4,1,polynomial,,0.068978008,0.002811353
0,156,0.52185678,0.617262567,0.03,4,0.9,polynomial,,0.078085441,0.002803131
0,157,0.514610964,0.618593515,0.01,4,0.7,polynomial,,0.091396572,0.002791413
0,158,0.514143993,0.616789735,0.03,5,0.5,polynomial,,0.079590238,0.002742665
0,159,0.500196869,0.619411491,0.03,4,1,polynomial,,0.1177779,0.002746301
0,160,0.494826877,0.617668283,0.1,5,0.7,polynomial,,0.112663902,0.0026992
0,161,0.487344636,0.618375988,0.09,5,0.7,polynomial,,0.126696114,0.002680846
0,162,0.466934557,0.620056482,0.07,5,0.7,polynomial,,0.164935789,0.002639452
0,163,0.449410526,0.623472359,0.01,4,0.9,polynomial,,0.207767819,0.002639039
0,164,0.433698605,0.62227794,0.05,5,0.7,polynomial,,0.226862133,0.002591451
0,165,0.426003314,0.623917015,0.01,5,0.5,polynomial,,0.24156953,0.002560886
0,166,0.41239348,0.625464357,0.01,4,1,polynomial,,0.270047474,0.002586816
0,167,0.373516475,0.624546977,0.1,5,0.9,polynomial,,0.337733078,0.002555192
0,168,0.370439911,0.625567798,0.03,5,0.7,polynomial,,0.342986171,0.002535339
0,169,0.358340429,0.62523145,0.09,5,0.9,polynomial,,0.365550076,0.002544978
0,170,0.319767448,0.626849688,0.07,5,0.9,polynomial,,0.435424595,0.002520948
0,171,0.295486696,0.627434721,0.1,5,1,polynomial,,0.479501292,0.002513622
0,172,0.277558838,0.628111062,0.09,5,1,polynomial,,0.511261585,0.00250205
0,173,0.263971786,0.628992486,0.05,5,0.9,polynomial,,0.533863404,0.002484385
0,174,0.233451058,0.629718001,0.07,5,1,polynomial,,0.587634094,0.002469551
0,175,0.197523342,0.632428245,0.01,5,0.7,polynomial,,0.636717384,0.00239827
0,176,0.174028318,0.632233197,0.03,5,0.9,polynomial,,0.6813434,0.002399465
0,177,0.172548819,0.631867962,0.05,5,1,polynomial,,0.687083008,0.002409505
0,178,0.076060721,0.635177534,0.03,5,1,polynomial,,0.817680249,0.002266066
0,179,-0.07299919,0.639506077,0.01,5,0.9,polynomial,,0.905634382,0.001995147
0,180,-0.310244571,0.642828736,0.01,5,1,polynomial,,1.029556579,0.001721635